applicant_id,age,gender,region,exam_score,ad_clicks,site_visits,time_on_site,ad_source,enrolled
7814,26,F,Central,81.97031848286346,3,4,20.98623560567676,Google,0
7815,27,M,North-West,56.37804055629604,4,4,3.634700717386934,Social,0
7816,25,M,Siberia,75.09142761351,4,7,56.36392604434117,VK,0
7817,32,F,Central,50.65327116147237,5,7,41.57623864474488,Yandex,0
7818,32,M,Siberia,59.15801111903447,2,2,21.20159216491928,Google,0
7819,26,F,Far-East,73.91305597229066,1,5,3.5142460570569845,VK,0
7820,19,M,Far-East,55.134504242328546,4,4,8.45758704129622,Social,0
7821,22,F,North-West,59.6751439930973,1,5,78.3195382823861,Yandex,0
7822,29,F,Far-East,40.11895622237577,3,4,7.5878315190624175,Yandex,0
7823,22,M,Central,71.7623148143462,3,8,100.40078931941694,Google,0
7824,23,M,North-West,51.76159683893872,5,3,34.65625292449157,Google,0
7825,16,F,Siberia,52.68302059267843,2,0,15.174008697513184,Social,0
7826,19,M,North-West,85.32854265157734,4,4,38.07032073650311,VK,0
7827,27,F,Siberia,54.689953341180896,3,1,72.82657006272262,Yandex,0
7828,18,M,South,76.28729830717865,2,9,6.829425157484281,Social,0
7829,28,M,Central,81.48842518085523,4,7,2.483639199910957,Yandex,0
7830,35,M,Central,78.75947744913968,3,5,1.725322781311763,Social,0
7831,21,M,Siberia,61.26263102650876,2,7,18.82739509827674,Social,0
7832,26,F,Far-East,58.59206400882498,1,6,7.871722346495776,Social,0
7833,19,F,Far-East,51.300254082927786,0,4,9.705223490110308,Google,0
7834,35,M,South,38.57738903328014,0,7,3.3806957010955645,Yandex,0
7835,31,M,Siberia,76.58342152123383,4,8,1.7910306522216048,Google,1
7836,22,M,South,75.15790997799783,2,3,7.702136257745065,Social,0
7837,26,M,Siberia,72.15462527997022,1,4,3.8400900453479943,Yandex,0
7838,16,M,South,30.0,2,5,1.3862724756436382,VK,0
7839,22,F,Siberia,62.34179443879314,1,7,0.7972429990502472,Social,0
7840,27,F,Central,74.44304714285295,7,4,1.2189663009851093,Yandex,0
7841,22,M,South,84.29829681379744,3,8,25.47885745749334,Yandex,1
7842,22,F,South,69.4837191279283,1,3,18.871620653428828,VK,0
7843,25,F,Siberia,67.90838774152921,2,2,23.592164474521148,Yandex,0
7844,31,M,North-West,54.81736183451678,1,3,33.87008514617786,VK,0
7845,23,F,North-West,70.67833387728444,6,4,19.445774115775816,Social,0
7846,24,F,Central,61.447503666737745,2,6,13.05013574400264,Google,0
7847,24,F,Far-East,54.0595197404608,8,5,33.97707857207967,Yandex,1
7848,17,F,Far-East,47.63862055385358,0,12,19.67472205524337,VK,0
7849,28,M,Central,50.81426112155883,1,3,24.096549857866773,Google,0
7850,28,F,Far-East,69.87380939555385,1,7,11.346180452053698,Google,0
7851,19,F,Siberia,44.18183805668943,1,4,11.961920455141525,VK,0
7852,27,F,North-West,60.58838343614076,3,5,11.863236964694245,Google,0
7853,32,M,Central,84.61713994037082,2,5,6.736991238758745,VK,0
7854,17,F,Siberia,43.48822403670684,5,2,19.246289561470387,Yandex,0
7855,28,F,Central,71.7388663411831,2,2,11.598042067488974,Yandex,0
7856,33,F,North-West,73.20769221430453,3,7,0.9701796615848914,Google,0
7857,30,M,Far-East,60.630623200458174,2,4,24.059655894618682,Yandex,0
7858,23,M,Siberia,74.33202779797341,6,4,13.990007829370885,Google,0
7859,30,M,North-West,62.17943727740597,6,7,4.2011927062778005,Social,0
7860,16,M,Central,76.92915215058505,4,7,1.1749301598864905,Google,0
7861,35,M,South,48.9787484058892,7,7,4.253889632828481,Yandex,0
7862,25,F,Siberia,93.33574539169521,1,6,14.29177190205314,VK,0
7863,27,M,Central,86.55875879703332,4,6,1.3462108252678928,Google,1
7864,20,F,Central,31.554250777487653,5,4,19.135671467522133,Yandex,0
7865,24,M,North-West,82.58637379951281,2,6,6.343435593595373,Yandex,0
7866,23,M,Central,56.34469920530901,3,3,67.0004881976181,Yandex,0
7867,31,M,Siberia,86.48764729733814,2,4,31.14617054357531,Yandex,0
7868,29,F,Siberia,80.13304254150711,4,5,2.358033868129238,Social,0
7869,28,F,Central,48.69249101425521,0,5,25.012808179327802,Social,0
7870,28,F,North-West,73.6262796565945,5,5,35.612538987701626,Yandex,0
7871,20,M,Siberia,54.48735521695605,2,5,40.41878520023977,Yandex,0
7872,31,M,South,73.07057545887375,1,0,15.818990343712162,Social,0
7873,26,M,Far-East,65.69053715168998,1,3,39.68002317769858,Google,0
7874,20,M,North-West,54.0576483385789,2,8,28.832457431330056,Social,0
7875,28,M,North-West,44.94528079286242,1,6,16.703991448196295,Google,0
7876,26,M,Far-East,68.4510902471818,6,3,10.968756658915463,Yandex,0
7877,34,F,Far-East,71.96108609643338,4,6,0.04185908486178467,VK,0
7878,18,F,Siberia,62.632301656830236,2,5,19.07684233346355,Social,0
7879,30,M,Central,53.388125465727185,3,2,5.61898382659766,Yandex,0
7880,22,F,Central,57.75178864125727,4,9,5.164083875208516,Social,0
7881,22,F,South,48.55656351119754,2,8,3.0763879714175335,VK,0
7882,21,F,Central,76.04154309946499,3,8,23.00496547002744,Google,1
7883,18,M,South,32.61003372566224,2,8,22.718871794826047,VK,0
7884,28,M,South,79.27587267503094,2,5,10.800652855648494,Social,0
7885,22,M,North-West,63.86093544243825,3,6,12.638809705177373,Social,0
7886,20,M,North-West,72.8246211759541,3,5,28.582317787160058,Yandex,0
7887,33,F,Siberia,74.2963418609954,3,4,3.3357599215805678,Yandex,0
7888,23,M,Far-East,66.75937801946377,2,7,5.223842374494659,Google,0
7889,32,M,Far-East,59.14956220013227,1,7,57.08445614288392,Social,0
7890,35,M,South,81.59199493199937,4,6,131.23477500523933,Yandex,1
7891,16,F,Far-East,39.270210967264575,0,4,14.362354277363165,Google,0
7892,29,F,South,84.5268914996813,5,6,12.410783305235512,VK,1
7893,32,F,Far-East,48.15011918875075,5,4,1.7191451133573545,Social,0
7894,25,F,Siberia,60.115881707390976,0,4,22.27183479896513,VK,0
7895,27,F,North-West,86.46968919352054,2,9,12.634912475067559,Google,0
7896,31,M,North-West,98.44196964368501,2,2,15.46125011328848,VK,0
7897,29,F,South,67.72956637818285,2,4,53.76206136444103,VK,0
7898,31,F,Far-East,44.680918487626215,3,1,50.646013993721,Yandex,0
7899,23,M,Central,77.80886633043022,2,4,49.91282246990969,VK,0
7900,25,M,Siberia,64.41456085625741,4,2,2.0720958133469476,Yandex,0
7901,32,M,Far-East,49.06945000586771,4,7,9.682348711550686,Yandex,0
7902,33,F,Central,68.28755320535649,1,5,21.810723628706334,Yandex,0
7903,35,M,Siberia,45.35390747016581,3,3,2.9712434666704715,Social,0
7904,31,F,Siberia,67.92570620828327,3,2,56.37864168154347,Yandex,0
7905,32,M,North-West,51.1963473376378,2,6,17.161897703836384,Social,0
7906,31,F,South,35.480188418639145,5,6,18.157347064720696,VK,0
7907,34,F,Far-East,40.07414078549263,3,8,2.712785659975766,Yandex,0
7908,23,F,Siberia,55.88603728543468,4,7,0.35498821929895447,Yandex,0
7909,21,F,Far-East,72.52801905253838,3,6,20.615426681654476,Yandex,0
7910,21,M,Siberia,83.81104003435331,3,8,4.826565255054203,Google,1
7911,24,M,North-West,86.41349538732398,6,4,34.20960462376214,Yandex,0
7912,19,F,South,42.32004030337474,0,5,1.0221239666522643,Yandex,0
7913,27,M,Central,61.632025433479136,4,7,3.7708621889910003,Google,0
7914,27,F,Central,55.846470393325525,4,6,30.28051380877117,Google,0
7915,32,M,North-West,63.40518614280772,0,7,0.29086589179746947,Social,0
7916,30,M,Siberia,86.15692739536976,1,5,5.526698719699011,VK,0
7917,24,F,North-West,67.41727985280966,1,4,25.829312555656273,Yandex,0
7918,22,F,South,78.01650440799324,3,10,23.794457325475587,Google,0
7919,25,M,Central,98.17204929462712,2,5,4.563524560797702,Yandex,0
7920,31,F,Far-East,41.52712713542647,3,3,31.38785678636575,Social,0
7921,27,M,Central,57.875881156807594,0,5,10.879155672429517,Yandex,0
7922,22,M,South,73.56839235167367,4,1,24.078957201339716,Google,0
7923,33,M,Siberia,68.99827165986738,8,4,12.487970672083932,Google,0
7924,30,F,North-West,80.72988542320026,7,11,0.1920623468601876,Yandex,1
7925,21,F,Central,59.24295170207794,3,5,0.09975680423841447,Yandex,0
7926,27,M,Central,68.08991455499941,4,4,90.39060488237227,Google,0
7927,26,F,Far-East,53.656674688834485,2,3,4.537480475707403,Yandex,0
7928,35,F,North-West,80.95795196116828,3,8,38.96166560409086,VK,0
7929,18,M,Far-East,65.63139101187174,2,3,5.181725602553482,Social,0
7930,17,F,Far-East,86.05655390473893,2,3,12.03019206955908,Google,0
7931,21,F,Siberia,86.16606593518284,8,2,82.9831176061991,Yandex,1
7932,20,M,Central,45.77572636841485,3,7,2.8802033332820125,VK,0
7933,33,F,North-West,88.47436452543013,0,6,16.13421317232514,Google,0
7934,31,M,Siberia,78.96629780490265,5,7,8.971407574157801,VK,0
7935,23,F,Siberia,62.651644898756714,2,5,16.890042370125656,VK,0
7936,35,F,Siberia,77.61841260097913,2,6,14.868482389260553,VK,0
7937,26,M,South,57.38169388459608,3,10,2.7914266501797718,Google,0
7938,25,M,South,85.41568396489885,9,3,16.76922469073121,Yandex,1
7939,27,F,Siberia,66.48777040789338,2,4,8.995401503130978,Yandex,0
7940,21,M,South,78.3193136780902,3,2,5.956029695386494,Google,0
7941,35,M,North-West,55.53718567249948,5,7,3.01081305588864,Yandex,0
7942,20,F,Central,69.22562005999247,1,4,21.985232439711915,Social,0
7943,24,M,North-West,78.28916485400528,3,3,25.3522700138871,VK,0
7944,31,F,Central,69.61625834309349,3,7,34.013815093206375,Social,0
7945,29,F,South,73.42098119587622,3,3,34.076629332221124,Yandex,0
7946,23,M,North-West,53.60380593412103,2,6,106.64919550244734,Yandex,0
7947,35,F,Far-East,69.56806097773936,2,8,5.5143456520698155,Social,0
7948,34,M,Siberia,53.681096464498985,6,10,16.68550546799692,Social,0
7949,29,F,Central,64.72457274356529,4,3,16.92321272158921,VK,0
7950,22,M,Central,57.606002640784006,1,4,15.362743222887335,VK,0
7951,20,M,Far-East,61.93060279477766,4,8,8.724031713799215,Google,0
7952,33,F,Far-East,38.72559995556138,6,2,3.924963763503067,Social,0
7953,17,M,Siberia,65.39699134423513,4,5,17.142467993407774,Google,0
7954,26,M,South,63.387052882878706,2,4,3.2286103033922937,Social,0
7955,23,M,North-West,42.26917960281056,2,7,0.24112965426032884,Yandex,0
7956,16,F,North-West,70.11898918208959,4,7,21.64421545679903,Social,0
7957,27,F,North-West,77.3903438444261,2,1,11.56532965847347,Social,0
7958,17,M,South,69.72911106423999,5,1,64.88119012767766,VK,0
7959,33,M,Siberia,76.78526374359096,4,4,8.374644784043486,Yandex,0
7960,22,F,North-West,57.095280975142394,4,4,95.43929542572621,Google,0
7961,32,F,Central,61.808262309168626,3,5,0.1811011712090997,Social,0
7962,29,F,Central,66.11263251870795,1,5,1.2090224114833308,Google,0
7963,22,M,Central,67.18985541741925,2,5,21.770258904941166,Google,0
7964,18,F,Far-East,30.0,4,3,20.155642418513334,Social,0
7965,21,M,Far-East,51.18671554372506,3,2,15.63304448978203,Yandex,0
7966,35,F,South,80.03516330419663,4,4,4.285878142378376,VK,0
7967,17,M,North-West,53.264999002256815,1,3,1.9950893195985713,VK,0
7968,32,F,Far-East,61.29621745738906,5,5,1.2346962120331453,Social,0
7969,27,M,Central,64.21806615191214,0,7,29.779512789059645,Google,0
7970,27,F,Far-East,44.894729730441114,5,3,42.391662977858935,VK,0
7971,32,F,Central,88.7024628154683,2,6,34.38266102563891,VK,0
7972,25,M,North-West,64.53035360845,2,2,3.248990988512017,Yandex,0
7973,18,F,South,52.15308634119232,2,10,30.266201184559783,VK,0
7974,35,F,Siberia,74.72684743938156,2,5,78.85301609895234,VK,0
7975,33,F,Siberia,60.54913980509725,2,5,19.060089343840872,Yandex,0
7976,28,F,Central,65.88163926382181,1,6,9.677925093439498,Social,0
7977,27,M,Far-East,86.13282962251809,3,5,1.971773316007483,Google,0
7978,32,M,Far-East,56.882097761740674,5,5,7.204688265145655,Yandex,0
7979,19,F,Central,82.14177489478983,3,5,17.637554687710253,Google,0
7980,25,M,North-West,59.86704298668113,4,9,10.834915778702143,VK,0
7981,26,M,Central,66.02380352457592,0,5,14.393916157297241,Yandex,0
7982,21,M,North-West,69.54694179603773,2,1,23.02101321617881,Social,0
7983,21,M,South,59.830790787205096,5,3,11.309109180503153,Google,0
7984,24,M,South,49.74895597804743,1,6,4.3114273363497455,VK,0
7985,30,F,Central,71.79759272519516,1,3,1.6113848488204376,Yandex,0
7986,17,M,South,81.82230548871684,3,7,10.849817588637238,Social,0
7987,19,F,Far-East,74.40209600628256,0,6,42.46358131956584,Yandex,0
7988,20,M,North-West,73.96890620036379,4,3,22.74600080617885,Yandex,0
7989,32,F,Siberia,58.13616642110748,5,5,5.355637455679549,Google,0
7990,23,F,Siberia,75.32540913796396,1,5,13.869149797462835,Google,0
7991,23,F,South,70.37214016706227,3,4,4.903337108998113,VK,0
7992,27,M,North-West,77.94344078352938,3,7,2.9671013253355785,VK,0
7993,23,M,Far-East,66.48019889331204,3,7,30.23469968251782,Google,0
7994,34,F,Siberia,73.95151369968599,5,5,11.134367309433117,Social,0
7995,18,F,Far-East,57.75154325069918,1,8,1.1502466635962312,Yandex,0
7996,33,M,Far-East,75.43049728064786,5,5,34.06939387273981,VK,1
7997,34,M,Siberia,46.105403310439236,6,5,55.03919492313979,Yandex,0
7998,34,F,Siberia,59.980046436307504,3,4,8.401060485329882,Google,0
7999,30,M,South,54.539828997586135,4,3,13.688762065015464,Yandex,0
8000,21,M,North-West,100.0,4,4,28.437055447512623,Social,1
8001,31,M,Central,74.78200266272714,4,6,0.749803795274885,Google,0
8002,23,M,North-West,48.74285733009414,4,7,49.731918802685215,Social,0
8003,31,M,Central,44.48404836070648,3,1,125.52680497522097,VK,0
8004,33,M,Siberia,38.81449095619806,2,6,14.073539569297822,VK,0
8005,35,F,Far-East,47.904123962587285,2,5,15.263205463207468,Social,0
8006,31,F,North-West,52.26854188444237,4,3,14.63553475818669,Yandex,0
8007,26,F,Far-East,50.36970067598842,3,3,34.768472663251906,Google,0
8008,22,F,North-West,57.99293174201765,3,5,14.87993355602761,VK,0
8009,32,F,North-West,77.51752342377978,2,3,21.247310480906716,VK,0
8010,32,F,Far-East,62.013035337222156,7,6,21.02057566231803,Yandex,0
8011,27,M,South,75.69352044627719,3,3,15.134155422850075,VK,0
8012,28,M,Siberia,49.02369673731876,7,2,52.01217888293918,Social,0
8013,25,F,South,59.261797772944796,2,3,38.31827473130028,Yandex,0
8014,22,F,South,50.93014292212172,1,3,1.4782872481847653,VK,0
8015,29,F,North-West,71.64082088309999,4,3,10.50102227940459,Yandex,0
8016,16,M,Siberia,62.28268563402295,1,5,17.613501822338957,VK,0
8017,32,M,North-West,91.59617008893015,3,6,30.73818862679531,Yandex,1
8018,19,M,Central,54.94360117445111,5,5,8.903543415747302,VK,0
8019,20,M,North-West,49.405953999097036,2,3,19.09463301746938,VK,0
8020,35,F,Far-East,69.45109644700219,6,5,11.488755181868328,Social,0
8021,22,F,North-West,62.35681386349639,1,3,2.6450308376691334,Google,0
8022,25,F,Central,72.53767526656313,3,6,105.86259018354626,Yandex,0
8023,32,F,North-West,64.07491849479696,3,4,22.721243464490726,Google,0
8024,22,M,Central,62.88963996673385,2,2,6.979072350913516,Google,0
8025,16,M,Siberia,54.980459123503294,0,4,21.356316093326143,Yandex,0
8026,22,F,North-West,60.95615541587411,4,5,6.395824585823405,Social,0
8027,26,M,Central,42.05496460670921,4,4,25.428579299960987,VK,0
8028,24,M,Siberia,82.9650312481617,3,4,5.380947037321971,Social,0
8029,27,M,Far-East,84.04517361515192,7,6,69.7578663289504,Yandex,1
8030,18,M,South,79.06259054968547,1,2,15.756333118051336,Google,0
8031,19,F,Central,58.132366175872,5,3,32.679735954796165,Social,0
8032,19,M,Far-East,55.57604790375845,1,5,24.503318761785984,VK,0
8033,28,F,Siberia,72.48643111886516,3,2,40.54697125520008,Social,0
8034,34,M,Far-East,50.72548519527721,3,3,36.12438523798775,Social,0
8035,25,M,North-West,82.0498681420139,6,4,1.2393166665293185,Social,0
8036,20,F,South,30.0,3,1,7.009027663057368,Google,0
8037,22,F,Central,58.220949601026106,6,3,16.31454349728593,VK,0
8038,31,M,Siberia,49.03110994336155,5,5,35.7697358510108,Yandex,0
8039,16,M,South,83.70367892364764,1,6,41.77088100270908,Yandex,0
8040,27,F,Siberia,81.10211952828395,1,7,10.207276140799939,Google,0
8041,17,M,Far-East,73.46560015445307,2,3,27.76452696237522,Yandex,0
8042,22,M,Siberia,93.73439457761967,1,13,20.563265636529948,Yandex,1
8043,26,F,Siberia,65.15017975727761,6,7,49.72734623632444,Yandex,1
8044,28,M,Far-East,74.46886879860827,5,9,40.29797641320449,Yandex,1
8045,17,M,Far-East,41.036180459505616,6,4,5.663848364948796,VK,0
8046,22,M,South,60.19802056833154,1,6,8.404225940523409,Yandex,0
8047,30,M,Central,66.65066088360986,2,3,6.417665148066666,Yandex,0
8048,26,M,Far-East,51.249312563711584,0,3,14.590186255847925,Yandex,0
8049,17,F,South,68.8328365519325,2,8,1.3948080679135102,Social,0
8050,22,M,Siberia,35.46891394243286,3,4,8.959815523486318,Yandex,0
8051,19,F,Siberia,72.50197476233524,5,8,51.6829020708138,Google,1
8052,26,F,North-West,58.480587169781,3,8,29.03717776830863,Social,0
8053,17,M,Far-East,53.18976369829241,5,5,8.046498828902394,VK,0
8054,31,F,South,76.15047845758899,2,4,11.642906291296951,Google,0
8055,22,M,South,86.95757253093102,4,5,24.81822902948728,Yandex,1
8056,28,F,Central,78.37718647542034,2,3,53.90031059766364,Social,0
8057,20,F,South,52.828443758519434,4,12,29.552775065022608,Social,0
8058,32,F,Far-East,75.02231944958473,1,7,78.0988581371941,Google,0
8059,27,M,South,61.16072311119999,1,7,97.69770065508573,Yandex,0
8060,34,F,North-West,81.94148476719658,2,4,4.264620897978528,Yandex,0
8061,22,F,Siberia,68.3167468402009,3,4,0.5237151685627559,Yandex,0
8062,21,F,Siberia,42.88134416846773,3,6,36.37621877421606,Social,0
8063,23,M,South,61.3691474193369,3,6,44.61540399689724,Yandex,0
8064,28,M,South,52.62079625577337,6,3,12.0840776527905,Social,0
8065,20,F,South,53.34168425679874,2,5,1.33660957623015,VK,0
8066,17,F,South,60.12600898472084,4,6,3.7289491204294913,VK,0
8067,24,F,North-West,69.11319227326484,3,1,2.4656289459492244,Social,0
8068,26,F,Far-East,78.62072690759278,1,5,3.9115338678876874,Google,0
8069,21,M,North-West,57.11863941081333,2,3,1.7020867984136494,Social,0
8070,22,M,North-West,83.19013719381604,2,7,2.4854792721382735,Google,0
8071,22,M,North-West,39.4639469028507,0,8,24.52759039884969,Google,0
8072,34,F,Siberia,52.43155461751804,0,7,0.6805565031104794,Google,0
8073,21,M,North-West,95.72394067592128,6,7,39.89681698370762,VK,1
8074,26,F,South,47.86080777201996,2,5,35.849284120419604,Yandex,0
8075,26,F,North-West,83.7691553744214,3,9,19.28808436834852,Google,1
8076,22,F,South,64.6103059492697,1,5,49.82871200648855,Google,0
8077,17,M,Far-East,63.9371125485434,7,5,1.8709523837405573,Yandex,0
8078,34,F,Siberia,79.02892347463147,3,2,5.907791854837435,VK,0
8079,19,M,Far-East,76.92748666304837,2,6,13.088572943229483,Social,0
8080,21,F,Far-East,85.0062697315559,2,8,2.938955262595439,Social,1
8081,32,M,Siberia,61.29417005907284,3,4,19.699590146908157,VK,0
8082,20,F,South,67.14486435776162,4,3,35.831478779781996,VK,0
8083,22,M,South,61.24709922989055,2,9,37.838679712076505,VK,0
8084,24,F,South,48.32170105289186,4,2,7.164481725755122,Google,0
8085,16,M,Siberia,67.5594311811582,3,8,3.2504465289417523,Yandex,0
8086,16,F,North-West,62.526693234983654,4,5,30.116967029203717,Social,0
8087,34,F,Central,36.92922950425002,5,2,8.755226316175351,VK,0
8088,21,F,North-West,81.6409031538176,2,6,21.21693712366675,Google,0
8089,33,M,North-West,67.22154829140364,3,6,1.6480822228765504,VK,0
8090,25,F,Far-East,54.496567451840576,2,5,13.43370195348914,Social,0
8091,26,F,Central,69.98637936473848,3,2,7.098492093319661,Yandex,0
8092,16,F,South,57.138348565595415,2,7,22.665833664369742,VK,0
8093,16,M,North-West,68.02241776767035,3,6,18.89759224099152,Social,0
8094,28,F,Siberia,85.8080790261921,4,6,12.085141552291434,VK,0
8095,20,F,North-West,70.98125584876783,8,8,53.97319400458635,Yandex,1
8096,35,M,South,57.694014332613584,1,7,15.762552088522323,VK,0
8097,16,F,North-West,49.53578183212066,3,1,0.281290289831167,Social,0
8098,35,M,Far-East,54.28492277792192,3,4,14.869699937626134,Google,0
8099,18,F,Far-East,77.18058535696736,3,4,1.264696031378746,VK,0
8100,33,M,North-West,64.15144791990241,2,4,64.90279902065596,Social,0
8101,24,M,Far-East,73.39629313403024,6,1,27.07797381393105,Yandex,0
8102,29,M,Siberia,60.805218391887394,1,7,0.15165104850624755,Social,0
8103,32,F,Central,50.99917826552089,3,4,13.380685841068136,Google,0
8104,29,F,North-West,73.98497601687743,5,3,57.392261926575756,Yandex,0
8105,19,M,Siberia,52.866540931837385,5,3,32.021138578042304,Social,0
8106,20,F,Siberia,58.88102281183199,3,5,6.378712167025978,VK,0
8107,32,F,Siberia,46.641271927419304,3,8,22.5819085537804,VK,0
8108,17,M,South,50.97199451114272,3,2,29.198698017593255,Yandex,0
8109,20,M,North-West,78.43584098260433,4,5,20.92949133247285,Google,0
8110,19,M,North-West,80.7179570351961,2,6,45.31409771000707,Social,0
8111,19,M,North-West,81.37213623217669,1,4,5.334996623490175,Social,0
8112,21,F,Central,81.42388732948432,6,2,27.450910135567153,Google,0
8113,35,F,Siberia,59.68952347645018,3,4,18.51098584359266,Google,0
8114,28,F,North-West,74.9808945508374,5,3,67.63671992416316,Social,0
8115,20,F,Far-East,80.79331259118011,4,9,23.03596921157338,Social,1
8116,22,F,South,51.911164776147004,3,8,11.358937828703741,Yandex,0
8117,35,F,Central,67.90658444423529,3,4,2.4682554268382466,Yandex,0
8118,16,M,South,63.08615741900436,2,6,20.247832324034437,VK,0
8119,29,F,Siberia,36.92974956117102,2,3,63.51739616515144,VK,0
8120,19,F,Far-East,69.88470985684923,2,8,8.0719399208549,Yandex,0
8121,32,F,Siberia,54.28142811736386,2,2,21.420863269158374,VK,0
8122,29,M,North-West,80.76836570373443,2,2,30.829693439272955,VK,0
8123,31,M,South,53.56471442491976,3,5,41.63071388881748,VK,0
8124,29,F,Far-East,69.93667174509845,5,3,29.003825259646984,Google,0
8125,31,M,South,66.68269669663331,3,9,10.713831252813964,Google,0
8126,35,M,Central,39.1552401552684,2,3,0.1678449815145815,Google,0
8127,23,F,Far-East,60.19487542764561,5,3,17.792076428601835,Google,0
8128,18,F,Central,70.35917617610447,4,5,16.081809039459557,Yandex,0
8129,34,F,Far-East,80.35261162708056,5,2,10.99394367795414,Social,0
8130,16,M,North-West,65.27806085077967,7,4,20.075963168254077,VK,0
8131,17,M,South,78.59133863267759,3,3,0.8565178539026079,Yandex,0
8132,30,F,South,73.06049793299756,2,5,47.95627553774979,Yandex,0
8133,25,M,Siberia,73.56219072449204,2,8,7.269502724498523,Google,0
8134,33,M,Far-East,74.23292992985523,4,8,2.600316842900247,Yandex,0
8135,29,M,Far-East,60.881408042128186,3,4,4.374875687101795,Social,0
8136,32,F,Central,50.16282902289518,2,6,18.204659471291144,Google,0
8137,28,F,Far-East,88.54632024091707,3,8,30.124919779122735,Google,0
8138,16,F,South,76.52492181280458,9,3,3.4000570185001995,Social,0
8139,20,F,Far-East,63.97284685231264,1,5,22.884818505733115,VK,0
8140,28,F,Siberia,74.2573950972563,5,5,3.2778765714029428,Google,0
8141,29,M,Siberia,70.96083139672193,7,4,25.271900340745756,VK,0
8142,18,M,South,52.187985548263825,4,7,23.404847600819338,VK,0
8143,30,M,South,59.93264179467065,1,7,39.363976433910175,Google,0
8144,34,M,South,84.8966084782535,2,7,22.013413433744727,Google,0
8145,32,M,Far-East,64.9205190586961,3,3,1.3863893399469247,Google,0
8146,18,M,Far-East,70.62846894966415,9,5,37.084100630473614,VK,1
8147,31,F,North-West,83.89426983753339,2,3,21.194091871842716,Social,0
8148,29,F,Central,64.87525755469416,1,2,4.730835400036542,Google,0
8149,27,M,Far-East,51.029795197479885,1,4,56.177028226111986,Google,0
8150,27,F,North-West,66.6996586745484,1,8,42.2441926258556,VK,0
8151,26,M,North-West,56.624809875641795,1,5,11.033572953678092,Social,0
8152,32,M,Siberia,44.126356523041025,7,4,17.9057745007135,VK,0
8153,23,F,Far-East,77.04570625511852,2,3,22.160287905085042,Yandex,0
8154,32,F,North-West,61.155178992509136,2,5,37.23087652389393,VK,0
8155,35,M,Siberia,30.0,3,5,8.77153139325791,Google,0
8156,26,F,Central,68.8028222052892,2,8,22.663439161561946,Google,0
8157,17,M,Siberia,68.98745786947745,5,4,24.766926626247017,Google,0
8158,25,M,Central,94.26178555319049,2,2,9.206861275044588,Social,0
8159,25,M,South,64.93751876261565,3,6,11.048074964614097,Social,0
8160,26,M,South,81.01416080153118,2,6,11.02429868938989,Social,0
8161,21,M,Siberia,74.69841649442036,2,5,10.423976676816286,VK,0
8162,19,F,South,56.158666658333644,4,3,15.501906419947192,Google,0
8163,27,M,Far-East,70.22439759019306,2,5,0.9237800498093808,VK,0
8164,26,F,Siberia,62.533717786542226,2,3,116.3073110881591,Social,0
8165,28,M,North-West,54.683824045874644,8,5,7.325342135955529,Yandex,0
8166,20,F,Far-East,57.25148625966896,4,3,15.57496813109566,Google,0
8167,21,M,Siberia,55.21557807012346,4,5,6.742642717882644,Yandex,0
8168,16,F,Central,64.85467612709932,4,10,55.00652062823093,Yandex,0
8169,21,M,South,64.92910137526758,2,9,73.65330234317184,Social,0
8170,33,M,South,56.75306884674157,6,3,78.02698677455508,Google,0
8171,24,F,South,61.87721239539298,1,8,11.42706162013936,VK,0
8172,30,F,Siberia,36.860517559012294,5,4,18.5915510692387,Yandex,0
8173,23,F,Far-East,49.87322414856134,2,2,34.48387903921171,Social,0
8174,34,F,Central,60.61334107974501,0,4,3.3001885425041193,Yandex,0
8175,31,F,South,90.07514909959076,1,3,9.623880672006411,Social,0
8176,21,F,Far-East,74.49854883187928,4,8,7.327651384983298,Social,0
8177,21,M,North-West,50.34035327524994,2,7,13.376231118203235,Google,0
8178,18,M,North-West,89.22240814928576,2,4,31.9473997610088,Yandex,0
8179,25,M,Central,64.97589748071196,4,6,19.77920350920671,VK,0
8180,16,F,South,47.98052497569865,1,2,2.4725136969661996,VK,0
8181,29,F,North-West,63.81628186292497,2,4,4.552393034673058,Google,0
8182,19,F,Far-East,79.77631862124201,4,3,2.844172031887017,Google,0
8183,27,M,Far-East,47.99421253664109,2,3,4.901514291355879,VK,0
8184,21,F,North-West,49.45794620936011,3,3,0.6257383994389629,Social,0
8185,26,M,South,92.09477890756345,3,2,42.86061289396282,VK,0
8186,27,F,Central,69.44641033987298,4,4,37.18545549937106,Yandex,0
8187,25,F,South,57.925112977053054,3,8,16.198388292571877,Google,0
8188,33,F,Siberia,63.40680224632813,3,2,29.3608689272115,Google,0
8189,22,M,North-West,69.28284737479464,2,2,186.46724200384466,Google,0
8190,22,F,Siberia,62.09819851485823,3,1,17.438808000213196,Yandex,0
8191,26,M,North-West,85.24745029868916,4,4,19.030900201960943,Yandex,1
8192,19,F,Central,66.48395346915665,3,5,39.89402048974576,VK,0
8193,35,F,South,74.95562740301416,3,2,15.106887200261145,VK,0
8194,16,F,South,66.24973376166719,2,6,1.0264996839610436,Yandex,0
8195,28,F,North-West,64.4397842151371,4,5,8.483004376322757,Social,0
